Avg Year,Type,Avg Deaths,,0
2000.333333,Intrastate,59511,,
2010,Interstate,61566,,
1998,Interstate,73704.66667,,
2001.333333,Interstate,308120.3333,,
2017,Interstate,83105,,
1995.333333,Interstate,40827.66667,,
1997,Interstate,32382.33333,,
2006.333333,Interstate,58065,,
2009,Interstate,31607,,
2002.333333,Interstate,44586.33333,,
2012.666667,Interstate,48350,,
2009,Interstate,329913.3333,,
2002.333333,Interstate,65757.33333,,
2005,Interstate,50996,,
2001,Interstate,28431.66667,,
2013.333333,Interstate,75683.66667,,
2008.666667,Interstate,62161.33333,,
2000.666667,Interstate,30905.33333,,
2012,Interstate,103484.6667,,
2010.666667,Interstate,61076,,
2002,Interstate,54267.33333,,
2001.666667,Interstate,55966,,
2003,Interstate,43734.33333,,
2016,Interstate,87702.66667,,
2002,Interstate,61750,,
1999.333333,Interstate,59830,,
2002.333333,Interstate,36095,,
2009.333333,Interstate,54222,,
1999,Interstate,37092.33333,,
1994,Interstate,294041.6667,,
2001.666667,Interstate,274306,,
2014.666667,Interstate,59153.33333,,
2005,Interstate,46118.33333,,
2005,Interstate,86905.66667,,
2010.666667,Interstate,33821.33333,,
1993,Interstate,43593,,
2016,Interstate,136311.3333,,
2012.666667,Interstate,103922,,
2001,Interstate,45930.66667,,
2001.666667,Interstate,56279,,
1998.666667,Interstate,309151,,
2007.333333,Interstate,73426.33333,,
2005,Interstate,46492,,
1997.333333,Interstate,44121.66667,,
2004.333333,Interstate,30347.66667,,
1996,Interstate,37986,,
2009.333333,Interstate,78076.33333,,
2006.333333,Interstate,50153,,
2014.666667,Interstate,86452,,
2004.333333,Interstate,67215.33333,,
2002.333333,Interstate,37439,,
2011.333333,Interstate,65218.33333,,
2012,Interstate,57977,,
2009,Interstate,37444,,
2011.333333,Interstate,68865.66667,,
2021,Interstate,65560,,
2003.666667,Interstate,31104.66667,,
2000.666667,Interstate,64732.33333,,
2010.333333,Interstate,64584.33333,,
2004,Interstate,29648,,
2017,Interstate,42486.66667,,
2010,Interstate,69740,,
2005.666667,Interstate,24627.33333,,
2008.666667,Interstate,49091.33333,,
2013.333333,Interstate,75683.66667,,
1994.666667,Interstate,48559,,
2002.333333,Interstate,32585,,
2002.333333,Interstate,29134.66667,,
1995.666667,Interstate,43374.66667,,
2002.666667,Interstate,44754.66667,,
2008.666667,Interstate,32023,,
1999.666667,Interstate,32285,,
2009,Interstate,21952,,
2002.666667,Interstate,59836.66667,,
2009,Interstate,80035.33333,,
2005,Interstate,94777.66667,,
2012.333333,Interstate,54374.33333,,
2005.333333,Interstate,17000.33333,,
2001.666667,Interstate,312199.6667,,
2008,Interstate,38182.66667,,
1998.333333,Interstate,39482,,
2010.333333,Interstate,67242.33333,,
1993.666667,Interstate,52633.33333,,
2008.333333,Interstate,29473.33333,,
2005.666667,Interstate,46892,,
1998,Interstate,33013.33333,,
2000,Intrastate,65589.66667,,
1999.666667,Interstate,25207,,
2005,Interstate,27946.33333,,
2010.333333,Interstate,52717,,
1990.333333,Interstate,50404.66667,,
2012.333333,Interstate,61493.66667,,
2017.333333,Interstate,129098.3333,,
2003,Interstate,59485.66667,,
2007.333333,Interstate,89701.66667,,
2010.333333,Interstate,28234.66667,,
2006.666667,Interstate,46712,,
2015.333333,Interstate,67392.66667,,
2009.333333,Interstate,64535.33333,,
1995.666667,Interstate,40659,,
2004.666667,Interstate,20962,,
2008.666667,Interstate,80451.33333,,
2014,Interstate,149787,,
2001.333333,Interstate,298815,,
2014,Interstate,41328.33333,,
2011.666667,Interstate,105056.3333,,
2002.666667,Interstate,50602.33333,,
2003.666667,Interstate,40923,,
2015,Interstate,98090,,
2010.666667,Interstate,39902,,
2021.333333,Interstate,194714.3333,,
1993,Interstate,43345,,
2011,Interstate,39934.33333,,
2014.666667,Interstate,48979,,
2003,Interstate,93718,,
2005,Interstate,44613,,
2002.333333,Intrastate,94437.66667,,
2012,Interstate,143174,,
1998.333333,Interstate,74529,,
2018.666667,Interstate,171682.6667,,
2002.666667,Interstate,25691,,
2011.333333,Interstate,58522,,
2008.333333,Interstate,40705.33333,,
1992.333333,Interstate,47923,,
2005,Interstate,58851.66667,,
2001.666667,Interstate,47671,,
2018.333333,Interstate,152746.6667,,
1996,Interstate,47454,,
2003.666667,Interstate,30151.66667,,
2007.333333,Interstate,54222.66667,,
2016.666667,Interstate,102227,,
2000.333333,Interstate,32812.66667,,
2015.666667,Interstate,128825.3333,,
2001.666667,Interstate,42363.66667,,
2005.333333,Interstate,287882.6667,,
2007.666667,Interstate,67174.33333,,
2003.333333,Interstate,34055.66667,,
2005.333333,Interstate,54798.66667,,
2015,Interstate,87963.66667,,
2005.666667,Interstate,59548.66667,,
2015.333333,Interstate,87362,,
2012.666667,Interstate,53603.33333,,
2013.333333,Interstate,100655.3333,,
2002.333333,Interstate,50185.66667,,
2017.333333,Interstate,92868,,
2005.666667,Interstate,22926.33333,,
2007.666667,Interstate,86092.66667,,
2007.666667,Interstate,82536.33333,,
2010.666667,Interstate,79473,,
2005.333333,Interstate,32232,,
2003,Interstate,62069,,
2001.666667,Interstate,20185,,
2005.333333,Interstate,91200.66667,,
1995.666667,Interstate,291618.3333,,
2005.333333,Interstate,19691.66667,,
1997.333333,Interstate,34098,,
1999,Interstate,62283.33333,,
2010.666667,Interstate,30367.66667,,
2010.333333,Interstate,79641.66667,,
2000.333333,Interstate,25725.66667,,
2014.333333,Interstate,62350.33333,,
2008.333333,Interstate,37031,,
2006.666667,Interstate,55524.66667,,
2003.333333,Interstate,48122.33333,,
1994.666667,Interstate,47873.66667,,
2018,Interstate,90772.66667,,
2006.666667,Interstate,44179,,
2014,Interstate,100452,,
1995.333333,Interstate,38098.33333,,
2006.666667,Interstate,42736.33333,,
2008,Interstate,56106.66667,,
2006,Interstate,45080,,
2012.333333,Interstate,72748.33333,,
1999.333333,Interstate,48421.66667,,
2010.333333,Interstate,38581.33333,,
1996.666667,Interstate,31744,,
1997.666667,Interstate,41910.33333,,
2008.333333,Interstate,37954,,
1999.333333,Intrastate,54519.66667,,
2006.666667,Interstate,35954.66667,,
2004.666667,Interstate,297449.6667,,
2001,Interstate,44484.66667,,
2001.666667,Interstate,24577.33333,,
2007.333333,Interstate,38934.33333,,
2005.333333,Interstate,54798.66667,,
2012.666667,Interstate,96937.33333,,
2003.666667,Interstate,46303,,
1997,Interstate,42605,,
2003,Interstate,45583.33333,,
2003.666667,Interstate,45095.33333,,
2007.666667,Interstate,40851.33333,,
2001.333333,Interstate,55067.33333,,
2014,Interstate,53812,,
2005,Interstate,87679.66667,,
2013,Interstate,111706.3333,,
2010,Interstate,83461,,
2003.333333,Interstate,56681.66667,,
2001.666667,Interstate,33102.66667,,
2005.666667,Interstate,42427,,
2015,Interstate,41186,,
2000,Interstate,28016.66667,,
2009.333333,Interstate,38764.66667,,
2007.666667,Interstate,333264.6667,,
1999.333333,Interstate,40190,,
2006.333333,Interstate,49304.33333,,
2002,Interstate,66384,,
2003.666667,Interstate,20668,,
1995.666667,Interstate,43417,,
2000.333333,Interstate,78709,,
2005.666667,Interstate,283831.6667,,
2010,Interstate,56576,,
2004.666667,Interstate,46572,,
2015,Interstate,80583.33333,,
2007.666667,Interstate,81724.66667,,
1993,Interstate,61250.66667,,
2011.333333,Interstate,110207.6667,,
2009.666667,Interstate,44753.33333,,
2001.333333,Interstate,273013.3333,,
2000,Interstate,21978.33333,,
2006.666667,Interstate,40432.66667,,
2007.333333,Interstate,22761.66667,,
2005.333333,Interstate,49073,,
2011,Interstate,56141.33333,,
2000,Interstate,31640.66667,,
2007.333333,Interstate,37626.66667,,
1993.333333,Interstate,295886.6667,,
2006.333333,Interstate,51714.33333,,
2006,Interstate,20815.66667,,
2001.666667,Interstate,36044,,
2001.333333,Interstate,100458.6667,,
2018,Interstate,81970.66667,,
1999.666667,One-sided violence,528138.6667,,
2012.333333,Interstate,97624,,
1998,Interstate,39106.33333,,
2009.333333,Interstate,62390.33333,,
2013.333333,Interstate,54826.33333,,
2017.333333,Interstate,90591,,
2013.333333,Interstate,104246.6667,,
2010,Interstate,110317.3333,,
2010.333333,Interstate,34792.33333,,
2013.333333,Interstate,91102.66667,,
2013.666667,Interstate,52199,,
2001.333333,Interstate,64979.66667,,
2015.666667,Interstate,51116.66667,,
1990.666667,Interstate,52041.33333,,
2005.666667,Interstate,18045.66667,,
2015.666667,Interstate,41823.66667,,
1998.333333,Interstate,40332.33333,,
2006.333333,Interstate,37022.33333,,
2001.666667,Interstate,23624.33333,,
2003.333333,Interstate,51177,,
2004.666667,Interstate,296457.6667,,
2008,Interstate,43766,,
1994.666667,Interstate,43667.33333,,
1994,Interstate,37951.33333,,
1999.333333,Interstate,35461,,
2006.333333,Interstate,48754,,
2002.333333,Interstate,314573.6667,,
2010.333333,Interstate,67242.33333,,
2019.333333,Interstate,64628.66667,,
2009.333333,Interstate,31149.33333,,
2008,Interstate,46313,,
2020.666667,Interstate,64458.33333,,
2000,Interstate,35417,,
2017.666667,Interstate,95278,,
2006.333333,Interstate,22136.33333,,
2006,Interstate,66598.66667,,
2009.333333,Interstate,46047.66667,,
2006.333333,Interstate,52605.33333,,
1994.333333,Interstate,39262.33333,,
2001.333333,Interstate,54488,,
2009.333333,Interstate,76243.66667,,
2016.333333,Interstate,98811,,
2004.666667,Interstate,46345.66667,,
2011,Interstate,37775.66667,,
1998.333333,Interstate,68988,,
2010.333333,Interstate,83045,,
2002.333333,Interstate,28339.66667,,
2007.333333,Interstate,332821,,
2004,Interstate,291215,,
2006.333333,Interstate,36108.66667,,
2004.666667,Interstate,25423.66667,,
2007.666667,Interstate,37664.33333,,
2004.666667,Interstate,56746,,
2004,Interstate,55857.66667,,
1995,Interstate,49099.66667,,
2010,Interstate,59621,,
2010,Interstate,54388,,
2007,Interstate,66279.66667,,
2009.333333,Interstate,57157.33333,,
2012.666667,Interstate,68979.66667,,
2015.666667,Interstate,91607,,
2001.333333,Interstate,46599.33333,,
2000.333333,Interstate,26057.66667,,
2011,Interstate,56141.33333,,
2008.666667,Interstate,79054.66667,,
2008.666667,Interstate,46749.33333,,
2013.666667,Interstate,48541.33333,,
2010.666667,Interstate,50918,,
2012.333333,Interstate,36800.66667,,
1996.333333,Interstate,59187.33333,,
2001,Interstate,104222.3333,,
2002.333333,Interstate,32682.66667,,
2013,Interstate,58944,,
2007.333333,Interstate,46553,,
2010,Interstate,51037.33333,,
2003.333333,Interstate,60514.66667,,
2008,Interstate,78527.66667,,
1998.333333,Interstate,32135,,
2003,Interstate,53213,,
2003.666667,Interstate,290309,,
2006,Interstate,32908.33333,,
2006.333333,Interstate,49875.33333,,
2012.333333,Interstate,98631,,
1999.666667,Interstate,31357.66667,,
1999.666667,Interstate,282509,,
2013,Interstate,66624.33333,,
2003,Interstate,47277.33333,,
2004.333333,Interstate,64498.33333,,
1996.333333,Interstate,34368.33333,,
2012.666667,Interstate,110167.3333,,
2010.333333,Interstate,52717,,
2001,Interstate,32734.33333,,
2011,Interstate,72062.66667,,
2002,Interstate,55504.66667,,
1994,Interstate,287269.3333,,
2005.333333,Interstate,53163,,
2006.333333,Interstate,56153.33333,,
1997,Interstate,55724.66667,,
2001.333333,Interstate,22809.33333,,
2013.666667,Interstate,79575,,
2014,Interstate,144233.6667,,
2005,Interstate,73391,,
2011.666667,Interstate,73705.66667,,
2006,Interstate,41969.33333,,
2004.333333,Interstate,26068,,
2007.333333,Interstate,86737,,
2003.666667,Interstate,290309,,
2002,Interstate,31362,,
2007.333333,Interstate,37867,,
2002.333333,Interstate,314573.6667,,
2006.666667,Interstate,64643,,
2000.333333,Interstate,69766.33333,,
2005,Interstate,54859.33333,,
2001.333333,Interstate,57392,,
1994.333333,Interstate,51640.33333,,
2006.666667,Interstate,52150,,
2002.333333,Interstate,28865.66667,,
1998,Interstate,46475.66667,,
2008,Interstate,44101.66667,,
2008.666667,Interstate,26457.33333,,
2001.333333,Interstate,64979.66667,,
2017.333333,Interstate,81043.66667,,
2006.333333,Interstate,92078.66667,,
1992,Intrastate,56368.33333,,
1998.333333,Intrastate,39798,,
2008,Interstate,44635.66667,,
2005.666667,Interstate,54303,,
1995,Interstate,287900.3333,,
1999.666667,Interstate,308832,,
2013.666667,Interstate,54414,,
2006.666667,Interstate,328109.6667,,
2014,Interstate,99224.33333,,
2014,Interstate,39677.66667,,
2016.333333,Interstate,41015.66667,,
1999.333333,Interstate,59830,,
2012,Interstate,75227,,
1996.666667,Interstate,284403.6667,,
2008.666667,Interstate,87646,,
2010.666667,Interstate,62110.33333,,
2005,Interstate,53703.66667,,
2007,Interstate,82785.66667,,
2003.666667,Interstate,290309,,
2008.333333,Interstate,49260,,
2004,Interstate,40690,,
2012.666667,Interstate,55490.33333,,
2005,Interstate,47143.33333,,
2012.333333,Interstate,301284.6667,,
2009.333333,Interstate,80477.66667,,
2005.666667,Interstate,55711,,
2008,Interstate,110925.6667,,
2000.333333,Interstate,34792.66667,,
2007,Interstate,47226.33333,,
2009,Interstate,52243.33333,,
2005.333333,Interstate,34680.33333,,
2013.333333,Interstate,91102.66667,,
2002,Interstate,61750,,
2013,Interstate,53379.33333,,
2002.333333,Interstate,271931,,
2005.333333,Interstate,48302.66667,,
2019,Interstate,72277.66667,,
1998.333333,Intrastate,39798,,
2011.333333,Interstate,27843.33333,,
2001,Interstate,58341,,
1995.666667,Interstate,36139.33333,,
2008.333333,Interstate,41720.33333,,
2013.333333,Interstate,54826.33333,,
2013.333333,Interstate,109210,,
2003.333333,Interstate,39192.66667,,
2008.666667,Interstate,40536.66667,,
2002,Interstate,39321.33333,,
1998.666667,Interstate,35221.33333,,
2003.333333,Interstate,49175,,
2004,Interstate,50630,,
2010.333333,Interstate,27845,,
2013.333333,Interstate,141859.6667,,
2001.333333,Interstate,50436,,
2001.666667,Interstate,272844.6667,,
2000,Interstate,40166,,
2002.333333,Interstate,41300,,
2012,Interstate,64128,,
2005.333333,Interstate,48944.66667,,
1999,Interstate,47101,,
1994,Interstate,49829.33333,,
2007,Interstate,19979.66667,,
2007,Interstate,41890.66667,,
2007,Interstate,52592.33333,,
2002.666667,Interstate,31072.33333,,
2006.333333,Interstate,82034,,
2013.333333,Interstate,90439.33333,,
2003.666667,Interstate,41493.33333,,
2007.666667,Interstate,37505.33333,,
1998.666667,Interstate,286411.3333,,
1996.666667,Interstate,34341.33333,,
2005.333333,Interstate,44647,,
2012.666667,Interstate,84905,,
2013,Interstate,111706.3333,,
2003,Interstate,286874,,
2006.333333,Interstate,80848.33333,,
1999.666667,Interstate,33238,,
1999.666667,Interstate,280686,,
2006,Interstate,290236.6667,,
2012.666667,Interstate,86857.66667,,
2000.666667,Interstate,272987,,
2007.666667,Interstate,90990,,
2012.333333,Interstate,64084,,
2002.333333,Interstate,26208.66667,,
2008.333333,Interstate,59434.66667,,
2009,Interstate,29816.66667,,
2021,Interstate,97126.33333,,
2008.666667,Interstate,75330,,
2008.333333,Interstate,33382,,
2008,Interstate,40287.33333,,
2012.333333,Interstate,52369.33333,,
2014,Interstate,67063.33333,,
2003,Interstate,50746.66667,,
2004.333333,Interstate,290853.3333,,
2007,Interstate,44010.33333,,
2006.333333,Interstate,78174.66667,,
2004.333333,Interstate,290799,,
2004,Interstate,27135.66667,,
2001.333333,Interstate,53112.33333,,
2013.333333,Interstate,81720.33333,,
1997,Interstate,32284.66667,,
2007,Interstate,48708,,
2012,Interstate,69773.33333,,
1996,Interstate,282259,,
2004.333333,Interstate,48821.33333,,
1998.666667,Interstate,33013,,
2015,Interstate,79876,,
2003,Interstate,53133,,
2008.666667,Interstate,49296.33333,,
2014.666667,Interstate,95901.33333,,
2006.333333,Interstate,83077.66667,,
1998.333333,Interstate,31618,,
2001.333333,Interstate,23793,,
2003.333333,Interstate,45605.33333,,
2012.666667,Interstate,46783,,
2007,Interstate,82657.66667,,
2015.666667,Interstate,49679.33333,,
2011.666667,Interstate,59936,,
2006.333333,Interstate,332963.3333,,
2003.333333,Interstate,29860.66667,,
2014.333333,Interstate,51731,,
2015,Interstate,112189.3333,,
2009.333333,Interstate,38350,,
2004,Interstate,43230.33333,,
2003.666667,Interstate,54328.33333,,
1999.333333,Interstate,33296.66667,,
2012.333333,Interstate,62721.33333,,
2001,Interstate,97560.66667,,
2014,Interstate,102612.3333,,
1991.666667,Interstate,46468,,
2008.666667,Interstate,28944.66667,,
2003,Interstate,296856.3333,,
2010.666667,Interstate,35017.66667,,
2008.666667,Interstate,40139.66667,,
1995.666667,Interstate,43237.33333,,
2012.666667,Interstate,35328,,
2001.333333,Interstate,29545.66667,,
2003.333333,Interstate,35658.66667,,
2001,Interstate,310744.6667,,
2002.666667,Interstate,57989.66667,,
2006.666667,Interstate,46712,,
2008.333333,Interstate,47693.33333,,
2013.666667,Interstate,54204,,
2007.333333,Interstate,89011.33333,,
2011,Interstate,107819.3333,,
2006.333333,Interstate,42775,,
2003.666667,Interstate,43314.33333,,
2004.666667,Interstate,30099,,
2012.333333,Interstate,52884,,
2004.666667,Interstate,23508.33333,,
1999.666667,Interstate,29340,,
2014.333333,Interstate,67021.33333,,
1994.666667,Interstate,43667.33333,,
1995,Intrastate,46006.66667,,
2012.666667,Interstate,54800,,
1991,Interstate,60339.66667,,
2003,Interstate,278001.6667,,
1999.333333,Interstate,38206.33333,,
2012,Interstate,75227,,
1998.333333,Interstate,36221.66667,,
